order_id|email|transactions_timestamp|total_item_quantity|purchase_revenue_in_usd|unique_items|items
420859|michelle80@parsons.com|1593534120491055|1|535.5|1|[{'coupon': 'NEWBED10'
417588|dana82@nguyen.com|1593514245874594|1|1525.5|1|[{'coupon': 'NEWBED10'
422049|zmyers@jacobson.info|1593539269518584|1|53.1|1|[{'coupon': 'NEWBED10'
418409|sharrison@yahoo.com|1593520901610486|2|1038.6|2|[{'coupon': 'NEWBED10'
424325|douglasolsen@hotmail.com|1593549158628949|1|1075.5|1|[{'coupon': 'NEWBED10'
426041|marklewis@hotmail.com|1593559448815120|1|1075.5|1|[{'coupon': 'NEWBED10'
424158|xkelly0@yahoo.com|1593548326086983|2|1902.6|2|[{'coupon': 'NEWBED10'
422137|bradleywillie@hotmail.com|1593539549621975|1|940.5|1|[{'coupon': 'NEWBED10'
424387|ryanmoran@hotmail.com|1593549438224612|1|1795.5|1|[{'coupon': 'NEWBED10'
416843|rayamber@martin-meyer.com|1593505500852022|2|1596.6|2|[{'coupon': 'NEWBED10'
425796|burnsdavid@yahoo.com|1593557693281324|1|940.5|1|[{'coupon': 'NEWBED10'
419968|yorkashlee@gmail.com|1593529884261788|1|535.5|1|[{'coupon': 'NEWBED10'
417975|megan17@henry.com|1593517680139260|1|535.5|1|[{'coupon': 'NEWBED10'
426145|ortiztamara@gmail.com|1593560206786506|2|1047.6|2|[{'coupon': 'NEWBED10'
419776|hicksjose@yahoo.com|1593528966781297|2|1521.0|2|[{'coupon': 'NEWBED10'
426085|bailey20@yahoo.com|1593559758477394|1|53.1|1|[{'coupon': 'NEWBED10'
417115|jenniferfoley@hotmail.com|1593509280838991|2|1836.0|2|[{'coupon': 'NEWBED10'
417670|randall46@gmail.com|1593515049012287|1|535.5|1|[{'coupon': 'NEWBED10'
414664|jonesstacey@lewis-huynh.org|1593475630931011|2|1314.0|2|[{'coupon': None
416217|erica61@hayes.com|1593495410900170|1|945.0|1|[{'coupon': None
416581|coreywalsh@avila-jenkins.com|1593501493359774|1|59.0|1|[{'coupon': None
417385|thompsonmelissa70@hotmail.com|1593512227066850|1|1195.0|1|[{'coupon': None
417577|marklopez53@yahoo.com|1593514161534866|1|1195.0|1|[{'coupon': None
417767|williamssteven@booker.info|1593516008385324|1|1045.0|1|[{'coupon': None
417618|fsmith@allison.info|1593514616386020|1|595.0|1|[{'coupon': None
418200|sandrawalker@grimes-conrad.com|1593519401146086|1|1045.0|1|[{'coupon': None
418305|rodney91@morales-franklin.biz|1593520158566043|1|945.0|1|[{'coupon': None
418201|zguzman@gmail.com|1593519418549878|3|3069.0|3|[{'coupon': None
418528|benjamingraves@spencer.com|1593521749829987|2|1104.0|2|[{'coupon': None
419186|vdecker@stewart.biz|1593525831870713|1|1195.0|1|[{'coupon': None
419221|jennifer4229@yahoo.com|1593526037919343|1|945.0|1|[{'coupon': None
420239|eric22@weaver.com|1593531216869168|1|1195.0|1|[{'coupon': None
420194|prichardson@copeland-oconnor.com|1593530970158862|1|1045.0|1|[{'coupon': None
420468|ggarcia16@hotmail.com|1593532188865929|1|1695.0|1|[{'coupon': None
419937|paul00@welch.info|1593529752859475|1|945.0|1|[{'coupon': None
422235|coryburke@yahoo.com|1593539946400975|1|1195.0|1|[{'coupon': None
421787|fsanders@adkins.com|1593538213150653|1|1095.0|1|[{'coupon': None
422079|plittle@mitchell-williams.com|1593539338900014|1|1095.0|1|[{'coupon': None
422281|hmorgan@hotmail.com|1593540095683752|1|1195.0|1|[{'coupon': None
423516|vclark42@gmail.com|1593545627596847|2|1164.0|2|[{'coupon': None
423040|kimberly49@humphrey.info|1593543365841834|2|1190.0|1|[{'coupon': None
422699|catherine16@sanchez.org|1593541834249177|1|1795.0|1|[{'coupon': None
422170|joseph45@anderson-foster.com|1593539647811891|1|940.5|1|[{'coupon': 'NEWBED10'
423576|vaughnmikayla@webster.info|1593545861782407|1|595.0|1|[{'coupon': None
423322|wheelerdevin@brennan-cherry.com|1593544790896134|1|595.0|1|[{'coupon': None
423215|johncole@smith.com|1593544290124423|1|1045.0|1|[{'coupon': None
423911|nathanfuller@yahoo.com|1593547330190725|1|595.0|1|[{'coupon': None
423799|lovemichele@banks.biz|1593546759839328|1|1195.0|1|[{'coupon': None
425070|ycohen63@yahoo.com|1593553272245759|1|1045.0|1|[{'coupon': None
424219|josesalas@gmail.com|1593548675184373|1|945.0|1|[{'coupon': None
424991|cwoods@gmail.com|1593552852002831|2|2240.0|2|[{'coupon': None
424742|twood94@hotmail.com|1593551492642569|1|1195.0|1|[{'coupon': None
425005|hensleybrian@russell-miller.com|1593552944937639|1|595.0|1|[{'coupon': None
426132|juarezjacob@hotmail.com|1593560124423332|1|1195.0|1|[{'coupon': None
425625|davissean@hotmail.com|1593556801003191|1|1045.0|1|[{'coupon': None
426091|kenneth15@martin.com|1593559783660408|1|1045.0|1|[{'coupon': None
416855|destinylarsen21@hotmail.com|1593505705727147|1|1795.5|1|[{'coupon': 'NEWBED10'
425276|westandrew5@hotmail.com|1593554589227907|1|985.5|1|[{'coupon': 'NEWBED10'
415416|suttonjessica@miller-jones.com|1593483769535150|1|535.5|1|[{'coupon': 'NEWBED10'
415929|amanda94@gmail.com|1593491201374534|1|1795.5|1|[{'coupon': 'NEWBED10'
418351|wthomas96@hotmail.com|1593520496842796|1|850.5|1|[{'coupon': 'NEWBED10'
416234|heatherhall@ramirez.com|1593495602498445|1|1075.5|1|[{'coupon': 'NEWBED10'
415761|rossrobert15@gmail.com|1593488748967989|1|940.5|1|[{'coupon': 'NEWBED10'
418691|clarkerhonda@mitchell.com|1593522755127580|1|850.5|1|[{'coupon': 'NEWBED10'
418045|marklane@baldwin.com|1593518192780618|1|940.5|1|[{'coupon': 'NEWBED10'
425688|nnichols@taylor.com|1593557090209532|1|1615.5|1|[{'coupon': 'NEWBED10'
425380|crystalsantiago@gmail.com|1593555186978107|1|940.5|1|[{'coupon': 'NEWBED10'
420056|derek17@gmail.com|1593530270001380|3|2078.1|2|[{'coupon': 'NEWBED10'
421836|dmueller@hotmail.com|1593538452227247|1|535.5|1|[{'coupon': 'NEWBED10'
419763|ohancock@gmail.com|1593528914785796|1|850.5|1|[{'coupon': 'NEWBED10'
417124|vgarcia94@hotmail.com|1593509356611865|1|940.5|1|[{'coupon': 'NEWBED10'
420296|bparrish24@gmail.com|1593531423223287|1|535.5|1|[{'coupon': 'NEWBED10'
425271|oball3@gmail.com|1593554556709257|1|850.5|1|[{'coupon': 'NEWBED10'
417198|eanderson@elliott.com|1593510143471754|1|1075.5|1|[{'coupon': 'NEWBED10'
415567|llindsey@king.com|1593485781953448|1|940.5|1|[{'coupon': 'NEWBED10'
420314|foxtrevor@yahoo.com|1593531491454984|1|940.5|1|[{'coupon': 'NEWBED10'
417443|cynthia98@gmail.com|1593512875893563|1|535.5|1|[{'coupon': 'NEWBED10'
420864|watsoncrystal@hotmail.com|1593534136898372|1|850.5|1|[{'coupon': 'NEWBED10'
425777|jwilliams@brown.com|1593557603707563|1|535.5|1|[{'coupon': 'NEWBED10'
417409|nathan8875@gmail.com|1593512475094326|1|1075.5|1|[{'coupon': 'NEWBED10'
425581|jrobinson85@yahoo.com|1593556478403791|1|1525.5|1|[{'coupon': 'NEWBED10'
420240|joshuaruiz@chang-bennett.biz|1593531217006071|1|985.5|1|[{'coupon': 'NEWBED10'
425004|stonechristopher@mclaughlin-white.com|1593552937839176|1|1525.5|1|[{'coupon': 'NEWBED10'
425078|michael14@gutierrez.com|1593553334655352|1|1075.5|1|[{'coupon': 'NEWBED10'
415010|alex58@page.biz|1593478916428134|1|1045.0|1|[{'coupon': None
414940|weavercaitlyn@torres-roach.org|1593478221045830|1|1045.0|1|[{'coupon': None
416997|wallswilliam@gmail.com|1593507651217899|1|1195.0|1|[{'coupon': None
417066|howard11@yahoo.com|1593508586277756|1|1995.0|1|[{'coupon': None
418774|charlestrujillo@gmail.com|1593523232909837|3|1249.0|2|[{'coupon': None
419152|taylorgregory@yahoo.com|1593525645324447|1|1045.0|1|[{'coupon': None
419387|martinmendoza@yahoo.com|1593526906772717|1|1795.0|1|[{'coupon': None
419410|elizabethprince@clark.com|1593527063432577|1|1195.0|1|[{'coupon': None
419921|schroederjennifer@hotmail.com|1593529684290578|1|595.0|1|[{'coupon': None
419525|april47@bentley.org|1593527617862469|1|1695.0|1|[{'coupon': None
420708|williamspamela@yahoo.com|1593533318012595|2|1190.0|1|[{'coupon': None
419890|clinerobert@gmail.com|1593529547009260|1|595.0|1|[{'coupon': None
419516|kroth@gmail.com|1593527580815550|1|1045.0|1|[{'coupon': None
420666|oflynn@soto.org|1593533097007107|1|945.0|1|[{'coupon': None
419759|huntersteven@yahoo.com|1593528872799633|2|1790.0|2|[{'coupon': None
420096|jessicahernandez@jacobson.com|1593530468062112|1|945.0|1|[{'coupon': None
420817|sheila25@clark.com|1593533922648317|1|1195.0|1|[{'coupon': None
420658|victoriawalker@yahoo.com|1593533072581411|1|1095.0|1|[{'coupon': None
421291|jonessamuel@lee.info|1593536091600182|1|1995.0|1|[{'coupon': None
422914|robin43@weber.com|1593542780262251|1|945.0|1|[{'coupon': None
422010|ipham@white.org|1593539111628124|2|1890.0|1|[{'coupon': None
423306|yblair10@hotmail.com|1593544712446144|1|1695.0|1|[{'coupon': None
423200|paige09@lynn.org|1593544234661933|1|1095.0|1|[{'coupon': None
423512|salvarez29@hotmail.com|1593545614856215|1|1195.0|1|[{'coupon': None
422982|elizabeth7072@hotmail.com|1593543120219615|1|595.0|1|[{'coupon': None
422805|jesus75@yahoo.com|1593542328292892|2|1164.0|2|[{'coupon': None
423274|curtisterri@bentley.net|1593544566458761|1|1695.0|1|[{'coupon': None
423811|rbryant@hotmail.com|1593546824182638|1|595.0|1|[{'coupon': None
422967|kimberly04@gmail.com|1593543073553170|1|1195.0|1|[{'coupon': None
423178|allenthomas@hotmail.com|1593544111776575|1|595.0|1|[{'coupon': None
424960|williamschristina93@hotmail.com|1593552661067154|1|945.0|1|[{'coupon': None
423812|emmaross@farrell.com|1593546835210250|1|1045.0|1|[{'coupon': None
424296|marthasims@martin.org|1593548975659687|1|1995.0|1|[{'coupon': None
425444|pamela15@hotmail.com|1593555553160477|1|1195.0|1|[{'coupon': None
425892|ljones50@yahoo.com|1593558333491672|1|595.0|1|[{'coupon': None
425949|michelle2323@hotmail.com|1593558778796267|3|1785.0|1|[{'coupon': None
425883|gavin41@aguirre.org|1593558299326987|1|1045.0|1|[{'coupon': None
426266|charlesfields@gmail.com|1593561214628346|1|945.0|1|[{'coupon': None
420002|michael41@myers.com|1593530059160515|1|1075.5|1|[{'coupon': 'NEWBED10'
416455|kevinsmith76@hotmail.com|1593499482496977|1|940.5|1|[{'coupon': 'NEWBED10'
416052|dannyhernandez@martin-kelly.com|1593493003866582|1|1615.5|1|[{'coupon': 'NEWBED10'
421929|joseph611@yahoo.com|1593538773742423|2|1071.0|1|[{'coupon': 'NEWBED10'
419601|jean49@yahoo.com|1593528014044381|2|1521.0|2|[{'coupon': 'NEWBED10'
421507|davisjoseph95@gmail.com|1593536952845617|1|940.5|1|[{'coupon': 'NEWBED10'
415720|perezbrent@yahoo.com|1593488047558286|1|535.5|1|[{'coupon': 'NEWBED10'
417745|mackenzie73@knight.com|1593515828925877|1|1795.5|1|[{'coupon': 'NEWBED10'
417348|darrell97@phillips-gamble.com|1593511909689519|1|985.5|1|[{'coupon': 'NEWBED10'
415353|sherry09@hotmail.com|1593483026411158|1|850.5|1|[{'coupon': 'NEWBED10'
416337|yjohnson15@yahoo.com|1593497321704237|1|1075.5|1|[{'coupon': 'NEWBED10'
425911|johnaguilar7@gmail.com|1593558447069552|1|940.5|1|[{'coupon': 'NEWBED10'
424740|walkercourtney@martin.org|1593551476812404|3|1178.1|2|[{'coupon': 'NEWBED10'
416579|erikmartin16@gmail.com|1593501461684280|1|940.5|1|[{'coupon': 'NEWBED10'
418406|kgomez15@hotmail.com|1593520878973296|2|1128.6|2|[{'coupon': 'NEWBED10'
416931|scottanthony88@hotmail.com|1593506738132857|1|940.5|1|[{'coupon': 'NEWBED10'
418246|wcastro@mack-davis.com|1593519706712786|1|535.5|1|[{'coupon': 'NEWBED10'
425761|brownryan@hotmail.com|1593557551070011|1|1795.5|1|[{'coupon': 'NEWBED10'
417479|kingedwin@gmail.com|1593513261137002|1|535.5|1|[{'coupon': 'NEWBED10'
416411|andrea7130@yahoo.com|1593498671772830|1|850.5|1|[{'coupon': 'NEWBED10'
416395|julia52@gmail.com|1593498465974539|1|940.5|1|[{'coupon': 'NEWBED10'
421076|joseph83@santos.com|1593535150629234|1|535.5|1|[{'coupon': 'NEWBED10'
416322|gturner@rhodes-reilly.com|1593497095940190|2|993.6|2|[{'coupon': 'NEWBED10'
417130|andreagoodman@robinson.org|1593509449351297|1|1795.5|1|[{'coupon': 'NEWBED10'
416315|susan73@walters.info|1593497048048986|1|940.5|1|[{'coupon': 'NEWBED10'
418960|brandon73@boyd.net|1593524418551222|1|850.5|1|[{'coupon': 'NEWBED10'
421341|teresahernandez@gmail.com|1593536328215167|1|1075.5|1|[{'coupon': 'NEWBED10'
416240|stodd@campbell.com|1593495742985976|1|940.5|1|[{'coupon': 'NEWBED10'
416299|ewhite@yahoo.com|1593496783593095|1|850.5|1|[{'coupon': 'NEWBED10'
420140|angela45@alvarado-morris.net|1593530711635593|1|985.5|1|[{'coupon': 'NEWBED10'
416674|cameronrobinson@kennedy-peters.info|1593502945531157|1|940.5|1|[{'coupon': 'NEWBED10'
424568|jennifer9649@hotmail.com|1593550417698570|1|535.5|1|[{'coupon': 'NEWBED10'
425213|keith00@hotmail.com|1593554178696667|1|535.5|1|[{'coupon': 'NEWBED10'
423508|paulaphillips@clay.org|1593545583061932|1|1075.5|1|[{'coupon': 'NEWBED10'
416789|phillip55@bennett.net|1593504615897585|1|850.5|1|[{'coupon': 'NEWBED10'
415220|trussell@mcknight.com|1593481393392596|1|535.5|1|[{'coupon': 'NEWBED10'
425800|ryan59@torres.info|1593557730237954|1|535.5|1|[{'coupon': 'NEWBED10'
423671|bradleychad79@gmail.com|1593546221812229|1|53.1|1|[{'coupon': 'NEWBED10'
414973|shane87@gmail.com|1593478546996603|1|945.0|1|[{'coupon': None
415291|ruth54@jones.com|1593482228201536|1|945.0|1|[{'coupon': None
415146|christophermoses@hotmail.com|1593480521648968|1|1195.0|1|[{'coupon': None
415348|michael4329@yahoo.com|1593482989947436|1|1195.0|1|[{'coupon': None
416968|kennethperkins@gmail.com|1593507232185928|1|1195.0|1|[{'coupon': None
416960|drobinson@thomas.biz|1593507090801131|1|1195.0|1|[{'coupon': None
417339|dbrown@parker.com|1593511842784480|1|1095.0|1|[{'coupon': None
418435|susan90@williams-hanson.com|1593521062105325|3|1309.0|2|[{'coupon': None
417882|spencesarah@stevens-leach.info|1593516987087806|1|1195.0|1|[{'coupon': None
417789|andrea5932@gmail.com|1593516219727564|1|1695.0|1|[{'coupon': None
419280|pcain@hull.biz|1593526298957521|1|595.0|1|[{'coupon': None
418245|jennifer4936@gmail.com|1593519705743291|1|1045.0|1|[{'coupon': None
418237|davidlyons@crane-lewis.biz|1593519643920867|1|119.0|1|[{'coupon': None
418329|cbarker@porter.com|1593520307639070|1|945.0|1|[{'coupon': None
419021|daisyshaw@hotmail.com|1593524888022028|1|1045.0|1|[{'coupon': None
418566|davismelissa@perkins-brown.com|1593521973323089|1|1195.0|1|[{'coupon': None
419602|hobrian@gmail.com|1593528016867566|1|595.0|1|[{'coupon': None
418821|chad32@gmail.com|1593523595117647|1|1195.0|1|[{'coupon': None
418970|mckenzie16@hotmail.com|1593524484149798|1|595.0|1|[{'coupon': None
419143|prandolph@rose.com|1593525605721300|1|595.0|1|[{'coupon': None
419317|wphillips23@yahoo.com|1593526559333788|1|1045.0|1|[{'coupon': None
421064|weeksmelissa@yahoo.com|1593535122827900|2|1354.0|2|[{'coupon': None
419430|rachelgonzalez@watson.net|1593527173212528|1|1045.0|1|[{'coupon': None
419846|daniel15@miller.com|1593529308536261|1|1195.0|1|[{'coupon': None
420081|janet25@taylor-bennett.com|1593530394593968|2|1254.0|2|[{'coupon': None
420467|jessicafigueroa@hotmail.com|1593532186050479|1|595.0|1|[{'coupon': None
421191|gregory5494@yahoo.com|1593535652064705|1|1045.0|1|[{'coupon': None
421523|shenry@thompson.com|1593537042972384|1|595.0|1|[{'coupon': None
421337|gibsonjennifer@yahoo.com|1593536307219016|1|1195.0|1|[{'coupon': None
421702|raymondrobinson@yahoo.com|1593537865548063|1|1045.0|1|[{'coupon': None
421350|gabrielaglass@gmail.com|1593536389109582|1|1195.0|1|[{'coupon': None
421163|mdeleon@yahoo.com|1593535521146429|1|1095.0|1|[{'coupon': None
422229|jason20@yahoo.com|1593539934938403|1|1195.0|1|[{'coupon': None
421641|bmcmillan@hunt.com|1593537603401839|1|1095.0|1|[{'coupon': None
422116|eschmidt@johnson.info|1593539466638242|1|595.0|1|[{'coupon': None
422680|conleygail@yahoo.com|1593541771514876|1|1045.0|1|[{'coupon': None
423265|randy27@weaver-ford.com|1593544515086716|1|1045.0|1|[{'coupon': None
422390|kelly9021@yahoo.com|1593540570108560|1|1795.0|1|[{'coupon': None
422793|bortega@drake.com|1593542275043320|1|1195.0|1|[{'coupon': None
423626|stacy1844@yahoo.com|1593546073358334|1|1045.0|1|[{'coupon': None
423461|toni04@mccall.com|1593545340793924|1|1195.0|1|[{'coupon': None
424472|christina01@butler.com|1593549894205047|1|595.0|1|[{'coupon': None
424729|iramos@harrell.org|1593551384902988|1|1995.0|1|[{'coupon': None
423985|kevin3112@yahoo.com|1593547570147719|1|1045.0|1|[{'coupon': None
424753|ythornton@yahoo.com|1593551568638533|1|595.0|1|[{'coupon': None
425340|beverly84@townsend.com|1593554949668609|1|119.0|1|[{'coupon': None
424789|bryan39@hotmail.com|1593551755030949|1|1045.0|1|[{'coupon': None
424503|joshuahall@yahoo.com|1593550028186434|1|945.0|1|[{'coupon': None
425301|ljohnson71@stewart.com|1593554741102104|1|1695.0|1|[{'coupon': None
425342|dawnkeller@dominguez.com|1593554962603988|1|1045.0|1|[{'coupon': None
425117|christopher60@bernard-dillon.com|1593553583714364|2|2390.0|2|[{'coupon': None
425486|odonnelljacqueline@carney-gray.com|1593555825320643|1|1195.0|1|[{'coupon': None
426311|cherylwilliams@williamson-vargas.com|1593561534011419|1|1045.0|1|[{'coupon': None
417652|udavis81@gmail.com|1593514907130872|1|1075.5|1|[{'coupon': 'NEWBED10'
421792|jerry64@hill.com|1593538228497928|1|1075.5|1|[{'coupon': 'NEWBED10'
417575|blackchristopher24@yahoo.com|1593514158782010|1|940.5|1|[{'coupon': 'NEWBED10'
418079|dunlapashley@hotmail.com|1593518429668498|1|1075.5|1|[{'coupon': 'NEWBED10'
425888|shawnarmstrong@hotmail.com|1593558312240757|1|1615.5|1|[{'coupon': 'NEWBED10'
419754|johncompton@flores-smith.com|1593528844115075|1|535.5|1|[{'coupon': 'NEWBED10'
415759|harrislisa@hotmail.com|1593488707658050|1|535.5|1|[{'coupon': 'NEWBED10'
415887|douglas6071@yahoo.com|1593490606323891|1|940.5|1|[{'coupon': 'NEWBED10'
425986|ernest20@rodriguez-richardson.org|1593559031284533|1|1615.5|1|[{'coupon': 'NEWBED10'
416777|hicksjared@kelley-hernandez.com|1593504387275339|1|1525.5|1|[{'coupon': 'NEWBED10'
415103|alexander00@gmail.com|1593480101726796|1|940.5|1|[{'coupon': 'NEWBED10'
424480|rodriguezjacqueline@mckay-davis.info|1593549950889057|1|535.5|1|[{'coupon': 'NEWBED10'
415017|garysmith@yahoo.com|1593478987378184|3|1921.5|2|[{'coupon': 'NEWBED10'
418948|ehiggins81@hotmail.com|1593524338712005|2|2466.0|2|[{'coupon': 'NEWBED10'
418387|michaelbaldwin@yahoo.com|1593520757473223|1|850.5|1|[{'coupon': 'NEWBED10'
414892|michael24@fernandez-mitchell.biz|1593477836193137|1|1615.5|1|[{'coupon': 'NEWBED10'
418007|coleangela@martin.com|1593517895585099|1|850.5|1|[{'coupon': 'NEWBED10'
419050|kkennedy44@yahoo.com|1593525062436106|1|985.5|1|[{'coupon': 'NEWBED10'
414946|vperry55@gmail.com|1593478296295662|1|1075.5|1|[{'coupon': 'NEWBED10'
419466|olawson@perez.com|1593527318008386|2|588.6|2|[{'coupon': 'NEWBED10'
415082|gkennedy@livingston.com|1593479905091810|1|850.5|1|[{'coupon': 'NEWBED10'
415585|charlesmorris@ford.biz|1593486037923691|1|535.5|1|[{'coupon': 'NEWBED10'
425815|rangeljonathan@lewis-sutton.biz|1593557818514326|1|850.5|1|[{'coupon': 'NEWBED10'
425500|brandoncarrillo@hotmail.com|1593555948848975|1|985.5|1|[{'coupon': 'NEWBED10'
417682|gbeard95@gmail.com|1593515132975865|1|985.5|1|[{'coupon': 'NEWBED10'
417176|brianrodriguez@huff.info|1593509949074224|1|535.5|1|[{'coupon': 'NEWBED10'
425334|ruizlori@duran-clark.info|1593554927496772|2|1047.6|2|[{'coupon': 'NEWBED10'
422025|davisjames@snyder.com|1593539179257913|2|1146.6|2|[{'coupon': 'NEWBED10'
422311|romerojim@yahoo.com|1593540199116778|3|3001.5|2|[{'coupon': 'NEWBED10'
425461|stevensscott@hammond-sanchez.org|1593555624818102|1|1525.5|1|[{'coupon': 'NEWBED10'
414732|lewismark@murphy.info|1593476239370587|1|1195.0|1|[{'coupon': None
415152|jennifermcbride@yahoo.com|1593480603256824|1|945.0|1|[{'coupon': None
415329|debracastillo@yahoo.com|1593482743019029|1|1195.0|1|[{'coupon': None
416647|nwheeler@dudley.info|1593502580751623|2|674.0|2|[{'coupon': None
417609|nolanpamela@yahoo.com|1593514515176098|1|1195.0|1|[{'coupon': None
417821|josephbryan@mcbride.org|1593516476321141|1|1695.0|1|[{'coupon': None
418470|ashleylee@solis.com|1593521359239184|2|1004.0|2|[{'coupon': None
418465|corey28@gmail.com|1593521339398091|1|945.0|1|[{'coupon': None
418480|zwashington@velasquez.com|1593521403657837|1|595.0|1|[{'coupon': None
418804|bradjohnson@yahoo.com|1593523451873851|1|945.0|1|[{'coupon': None
419177|dianeanderson@james.net|1593525775680199|1|595.0|1|[{'coupon': None
419261|benjamin91@long-morales.com|1593526220736273|1|1045.0|1|[{'coupon': None
419316|cdavis@smith.com|1593526556897275|3|2299.0|3|[{'coupon': None
419281|patrick59@gmail.com|1593526317301151|1|945.0|1|[{'coupon': None
419307|vincentadams@yahoo.com|1593526483842162|2|1790.0|2|[{'coupon': None
419847|sullivanedward@yahoo.com|1593529325709788|1|945.0|1|[{'coupon': None
419668|cynthia7765@hotmail.com|1593528333512589|1|1995.0|1|[{'coupon': None
420578|sandy31@reed-esparza.com|1593532677351043|1|1045.0|1|[{'coupon': None
420910|vazquezdeanna@hotmail.com|1593534430545321|1|1045.0|1|[{'coupon': None
421395|brittany37@hotmail.com|1593536562622269|1|1195.0|1|[{'coupon': None
421703|cmedina98@yahoo.com|1593537869661398|1|1995.0|1|[{'coupon': None
421449|jeffreypreston@gmail.com|1593536733550590|1|79.0|1|[{'coupon': None
422124|jason006@yahoo.com|1593539494386890|1|595.0|1|[{'coupon': None
422363|kelly75@thompson-smith.biz|1593540458849242|1|595.0|1|[{'coupon': None
422464|garyshea@hotmail.com|1593540880587298|1|595.0|1|[{'coupon': None
423281|ulee@ward.com|1593544590116164|1|945.0|1|[{'coupon': None
423444|sharonadams@williams-martin.com|1593545259943978|2|1204.0|2|[{'coupon': None
423673|floresjacob@wilson.com|1593546240770370|2|1064.0|2|[{'coupon': None
424371|denise55@greene.com|1593549389102827|1|945.0|1|[{'coupon': None
425443|tfriedman@gmail.com|1593555545146441|2|1314.0|2|[{'coupon': None
424880|ztorres@jackson.com|1593552253964979|1|595.0|1|[{'coupon': None
424574|comptonraymond@yahoo.com|1593550437722204|1|595.0|1|[{'coupon': None
425195|wongann@hotmail.com|1593554080857063|1|1045.0|1|[{'coupon': None
425148|davidsara@gmail.com|1593553761229139|1|1095.0|1|[{'coupon': None
415731|zfrank@carter-petersen.com|1593488187921765|1|850.5|1|[{'coupon': 'NEWBED10'
415452|emilycollins@winters.com|1593484308744404|1|850.5|1|[{'coupon': 'NEWBED10'
415248|ajenkins@gmail.com|1593481697858301|1|1075.5|1|[{'coupon': 'NEWBED10'
421643|hroth2@yahoo.com|1593537610739771|1|107.10000000000001|1|[{'coupon': 'NEWBED10'
415934|christopherlittle@gmail.com|1593491331748985|1|940.5|1|[{'coupon': 'NEWBED10'
425633|dhernandez@gonzalez-lyons.net|1593556853201072|1|940.5|1|[{'coupon': 'NEWBED10'
416616|grayjacob@hotmail.com|1593502030266287|1|1795.5|1|[{'coupon': 'NEWBED10'
415852|cindy09@yahoo.com|1593490090976900|1|850.5|1|[{'coupon': 'NEWBED10'
416206|whitakerjudy@solis.com|1593495256363601|1|535.5|1|[{'coupon': 'NEWBED10'
418000|alexandermichelle@mcmillan.com|1593517849219967|1|535.5|1|[{'coupon': 'NEWBED10'
417200|katherine13@davis.com|1593510151477394|1|1075.5|1|[{'coupon': 'NEWBED10'
416957|matthewwilliams17@yahoo.com|1593507068565717|1|1075.5|1|[{'coupon': 'NEWBED10'
417181|knightsheila@gmail.com|1593509969093843|1|940.5|1|[{'coupon': 'NEWBED10'
417887|maryscott@morrow.info|1593517011490648|1|940.5|1|[{'coupon': 'NEWBED10'
418546|jesus44@gmail.com|1593521882344496|1|940.5|1|[{'coupon': 'NEWBED10'
417139|christian73@gmail.com|1593509527999143|1|535.5|1|[{'coupon': 'NEWBED10'
415714|afowler73@yahoo.com|1593487885832114|2|1218.6|2|[{'coupon': 'NEWBED10'
415330|harrismary@yahoo.com|1593482752110236|1|985.5|1|[{'coupon': 'NEWBED10'
415104|jerickson@hotmail.com|1593480105575832|1|535.5|1|[{'coupon': 'NEWBED10'
414991|martinkim@gmail.com|1593478789430772|2|1071.0|1|[{'coupon': 'NEWBED10'
415050|jennifershelton@bailey.com|1593479450437078|1|535.5|1|[{'coupon': 'NEWBED10'
422382|rebekahhicks@simpson-valencia.org|1593540537261257|1|535.5|1|[{'coupon': 'NEWBED10'
417140|cassandrawood@carter.com|1593509548403288|1|940.5|1|[{'coupon': 'NEWBED10'
415985|frankdaniel@gmail.com|1593492111114612|1|850.5|1|[{'coupon': 'NEWBED10'
421889|amber52@ward.com|1593538626285442|1|940.5|1|[{'coupon': 'NEWBED10'
418309|juareztravis@parker-stafford.net|1593520193175252|1|850.5|1|[{'coupon': 'NEWBED10'
418112|bgarcia@gomez.com|1593518709313433|1|850.5|1|[{'coupon': 'NEWBED10'
416022|gutierrezvictoria@fowler.info|1593492591066960|1|850.5|1|[{'coupon': 'NEWBED10'
419536|bob25@oneill.com|1593527671296129|1|940.5|1|[{'coupon': 'NEWBED10'
415668|andersonheidi@evans-gilbert.biz|1593487351555174|1|985.5|1|[{'coupon': 'NEWBED10'
424200|rioscaleb@carey.com|1593548561159803|1|535.5|1|[{'coupon': 'NEWBED10'
416197|kellerstephanie@gmail.com|1593495125265099|1|1525.5|1|[{'coupon': 'NEWBED10'
424621|daniel27@vasquez.net|1593550731482171|1|940.5|1|[{'coupon': 'NEWBED10'
414726|jacob0790@gmail.com|1593476175711922|1|1615.5|1|[{'coupon': 'NEWBED10'
421659|gmorrison@hernandez-gonzalez.com|1593537712769619|1|940.5|1|[{'coupon': 'NEWBED10'
424949|shawemily@hotmail.com|1593552594141553|1|1795.5|1|[{'coupon': 'NEWBED10'
424154|lauraduncan@gmail.com|1593548309135685|1|535.5|1|[{'coupon': 'NEWBED10'
417366|dylan34@gonzales.net|1593512050273529|2|1071.0|1|[{'coupon': 'NEWBED10'
420782|wendyellis@hernandez.biz|1593533764982403|1|850.5|1|[{'coupon': 'NEWBED10'
